_id,topic,payload_raw,t_server_utc,gx,gy,gz,t_device_ms
68ad74528fa4330d3d2c12e4,sit225/gyroscope,"{""gx"":-0.1221,""gy"":-0.0610,""gz"":-0.4272,""t_device_ms"":2856265}",2025-08-26T08:46:10.899078+00:00,-0.1221,-0.061,-0.4272,2856265
68ad74538fa4330d3d2c12e5,sit225/gyroscope,"{""gx"":-0.1831,""gy"":0.0000,""gz"":-0.3662,""t_device_ms"":2857265}",2025-08-26T08:46:11.910470+00:00,-0.1831,0.0,-0.3662,2857265
68ad74548fa4330d3d2c12e6,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.3662,""t_device_ms"":2858265}",2025-08-26T08:46:12.933277+00:00,0.061,0.0,-0.3662,2858265
68ad74558fa4330d3d2c12e7,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2859265}",2025-08-26T08:46:13.976690+00:00,0.1221,0.0,-0.4883,2859265
68ad74568fa4330d3d2c12e8,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.3052,""t_device_ms"":2860265}",2025-08-26T08:46:14.989600+00:00,0.1831,0.0,-0.3052,2860265
68ad74588fa4330d3d2c12e9,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2861265}",2025-08-26T08:46:16.007434+00:00,0.3052,0.061,-0.4272,2861265
68ad74598fa4330d3d2c12ea,sit225/gyroscope,"{""gx"":-0.1831,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2862265}",2025-08-26T08:46:17.028798+00:00,-0.1831,0.0,-0.4272,2862265
68ad74598fa4330d3d2c12eb,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":2863265}",2025-08-26T08:46:17.848917+00:00,0.1831,0.061,-0.3662,2863265
68ad745a8fa4330d3d2c12ec,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2864265}",2025-08-26T08:46:18.873596+00:00,0.1831,0.061,-0.4272,2864265
68ad745b8fa4330d3d2c12ed,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.1221,""gz"":-0.4883,""t_device_ms"":2865265}",2025-08-26T08:46:19.910210+00:00,0.1831,0.1221,-0.4883,2865265
68ad745c8fa4330d3d2c12ee,sit225/gyroscope,"{""gx"":0.1221,""gy"":-0.0610,""gz"":-0.4883,""t_device_ms"":2866265}",2025-08-26T08:46:20.931771+00:00,0.1221,-0.061,-0.4883,2866265
68ad745d8fa4330d3d2c12ef,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2867265}",2025-08-26T08:46:21.959588+00:00,0.1221,0.0,-0.4883,2867265
68ad745e8fa4330d3d2c12f0,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2868265}",2025-08-26T08:46:22.976866+00:00,0.3662,0.0,-0.4272,2868265
68ad74608fa4330d3d2c12f1,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2869265}",2025-08-26T08:46:24.147732+00:00,0.2441,0.0,-0.4883,2869265
68ad74618fa4330d3d2c12f2,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":2870265}",2025-08-26T08:46:25.042361+00:00,0.3052,0.061,-0.3662,2870265
68ad74618fa4330d3d2c12f3,sit225/gyroscope,"{""gx"":0.4883,""gy"":0.1831,""gz"":-0.4883,""t_device_ms"":2871265}",2025-08-26T08:46:25.853960+00:00,0.4883,0.1831,-0.4883,2871265
68ad74628fa4330d3d2c12f4,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.1221,""gz"":-0.4272,""t_device_ms"":2872265}",2025-08-26T08:46:26.866295+00:00,0.3662,0.1221,-0.4272,2872265
68ad74638fa4330d3d2c12f5,sit225/gyroscope,"{""gx"":-0.0610,""gy"":-0.0610,""gz"":-0.4272,""t_device_ms"":2873265}",2025-08-26T08:46:27.903470+00:00,-0.061,-0.061,-0.4272,2873265
68ad74648fa4330d3d2c12f6,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.3662,""t_device_ms"":2874265}",2025-08-26T08:46:28.915969+00:00,0.1221,0.0,-0.3662,2874265
68ad74658fa4330d3d2c12f7,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2875265}",2025-08-26T08:46:29.938202+00:00,0.3052,0.0,-0.4883,2875265
68ad74668fa4330d3d2c12f8,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2876265}",2025-08-26T08:46:30.962005+00:00,0.1221,0.0,-0.4272,2876265
68ad74678fa4330d3d2c12f9,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2877265}",2025-08-26T08:46:31.985027+00:00,0.2441,0.0,-0.4272,2877265
68ad74698fa4330d3d2c12fa,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2878265}",2025-08-26T08:46:33.003126+00:00,0.061,0.061,-0.4272,2878265
68ad746a8fa4330d3d2c12fb,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.3662,""t_device_ms"":2879265}",2025-08-26T08:46:34.033639+00:00,0.1221,0.0,-0.3662,2879265
68ad746a8fa4330d3d2c12fc,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2880265}",2025-08-26T08:46:34.952727+00:00,0.1831,0.061,-0.4272,2880265
68ad746b8fa4330d3d2c12fd,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2881265}",2025-08-26T08:46:35.872625+00:00,0.3052,0.061,-0.4272,2881265
68ad746c8fa4330d3d2c12fe,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2882265}",2025-08-26T08:46:36.902458+00:00,0.061,0.0,-0.4883,2882265
68ad746d8fa4330d3d2c12ff,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2883265}",2025-08-26T08:46:37.929061+00:00,0.061,0.0,-0.4883,2883265
68ad746e8fa4330d3d2c1300,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2884265}",2025-08-26T08:46:38.949959+00:00,0.1221,0.0,-0.4883,2884265
68ad746f8fa4330d3d2c1301,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2885265}",2025-08-26T08:46:39.982902+00:00,0.1221,0.0,-0.4883,2885265
68ad74708fa4330d3d2c1302,sit225/gyroscope,"{""gx"":0.4883,""gy"":0.1221,""gz"":-0.3662,""t_device_ms"":2886265}",2025-08-26T08:46:40.905044+00:00,0.4883,0.1221,-0.3662,2886265
68ad74728fa4330d3d2c1303,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2887265}",2025-08-26T08:46:42.021547+00:00,0.0,0.0,-0.4883,2887265
68ad74728fa4330d3d2c1304,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":2888265}",2025-08-26T08:46:42.838976+00:00,0.0,0.061,-0.3662,2888265
68ad74738fa4330d3d2c1305,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2889265}",2025-08-26T08:46:43.862689+00:00,0.3052,0.061,-0.4883,2889265
68ad74748fa4330d3d2c1306,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2890265}",2025-08-26T08:46:44.888388+00:00,0.1831,0.061,-0.4883,2890265
68ad74758fa4330d3d2c1307,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2891265}",2025-08-26T08:46:45.904787+00:00,0.2441,0.0,-0.4883,2891265
68ad74768fa4330d3d2c1308,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2892265}",2025-08-26T08:46:46.932719+00:00,0.1831,0.0,-0.4272,2892265
68ad74778fa4330d3d2c1309,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2893265}",2025-08-26T08:46:47.957803+00:00,0.3052,0.061,-0.4883,2893265
68ad74798fa4330d3d2c130a,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2894265}",2025-08-26T08:46:49.087993+00:00,0.0,0.061,-0.4883,2894265
68ad74798fa4330d3d2c130b,sit225/gyroscope,"{""gx"":0.0000,""gy"":-0.0610,""gz"":-0.3662,""t_device_ms"":2895265}",2025-08-26T08:46:49.597556+00:00,0.0,-0.061,-0.3662,2895265
68ad747b8fa4330d3d2c130c,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.3052,""t_device_ms"":2896265}",2025-08-26T08:46:51.026629+00:00,0.1221,0.0,-0.3052,2896265
68ad747b8fa4330d3d2c130d,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2897265}",2025-08-26T08:46:51.847427+00:00,0.1831,0.0,-0.4883,2897265
68ad747c8fa4330d3d2c130e,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2898265}",2025-08-26T08:46:52.876632+00:00,0.1831,0.061,-0.4272,2898265
68ad747d8fa4330d3d2c130f,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2899265}",2025-08-26T08:46:53.896046+00:00,0.3052,0.061,-0.4883,2899265
68ad747e8fa4330d3d2c1310,sit225/gyroscope,"{""gx"":-0.0610,""gy"":-0.0610,""gz"":-0.3662,""t_device_ms"":2900265}",2025-08-26T08:46:54.926874+00:00,-0.061,-0.061,-0.3662,2900265
68ad74808fa4330d3d2c1311,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2901265}",2025-08-26T08:46:56.065597+00:00,0.1831,0.061,-0.4272,2901265
68ad74818fa4330d3d2c1312,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":2902265}",2025-08-26T08:46:57.569174+00:00,0.1221,0.061,-0.3662,2902265
68ad74828fa4330d3d2c1313,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":2903265}",2025-08-26T08:46:58.107721+00:00,0.3662,0.061,-0.3662,2903265
68ad74838fa4330d3d2c1314,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.1221,""gz"":-0.4883,""t_device_ms"":2904265}",2025-08-26T08:46:59.018858+00:00,0.3662,0.1221,-0.4883,2904265
68ad74848fa4330d3d2c1315,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2905265}",2025-08-26T08:47:00.041127+00:00,0.1221,0.061,-0.4883,2905265
68ad74848fa4330d3d2c1316,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2906265}",2025-08-26T08:47:00.868780+00:00,0.3662,0.061,-0.4883,2906265
68ad74858fa4330d3d2c1317,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2907265}",2025-08-26T08:47:01.898678+00:00,0.3052,0.061,-0.4272,2907265
68ad74868fa4330d3d2c1318,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2908265}",2025-08-26T08:47:02.911847+00:00,0.1221,0.0,-0.4272,2908265
68ad74878fa4330d3d2c1319,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2909265}",2025-08-26T08:47:03.933454+00:00,0.1221,0.0,-0.4883,2909265
68ad74888fa4330d3d2c131a,sit225/gyroscope,"{""gx"":0.5493,""gy"":0.1221,""gz"":-0.4272,""t_device_ms"":2910265}",2025-08-26T08:47:04.962939+00:00,0.5493,0.1221,-0.4272,2910265
68ad74898fa4330d3d2c131b,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.3662,""t_device_ms"":2911265}",2025-08-26T08:47:05.986774+00:00,0.1221,0.0,-0.3662,2911265
68ad748b8fa4330d3d2c131c,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2912265}",2025-08-26T08:47:07.007577+00:00,0.3052,0.0,-0.4272,2912265
68ad748c8fa4330d3d2c131d,sit225/gyroscope,"{""gx"":0.4883,""gy"":0.1221,""gz"":-0.3662,""t_device_ms"":2913265}",2025-08-26T08:47:08.042811+00:00,0.4883,0.1221,-0.3662,2913265
68ad748c8fa4330d3d2c131e,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2914265}",2025-08-26T08:47:08.851736+00:00,0.2441,0.0,-0.4272,2914265
68ad748d8fa4330d3d2c131f,sit225/gyroscope,"{""gx"":0.0610,""gy"":-0.0610,""gz"":-0.4883,""t_device_ms"":2915265}",2025-08-26T08:47:09.877813+00:00,0.061,-0.061,-0.4883,2915265
68ad748f8fa4330d3d2c1320,sit225/gyroscope,"{""gx"":0.2441,""gy"":-0.0610,""gz"":-0.3662,""t_device_ms"":2916265}",2025-08-26T08:47:11.105205+00:00,0.2441,-0.061,-0.3662,2916265
68ad74908fa4330d3d2c1321,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":2917265}",2025-08-26T08:47:12.020852+00:00,0.3662,0.061,-0.5493,2917265
68ad74908fa4330d3d2c1322,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2918265}",2025-08-26T08:47:12.568463+00:00,0.1221,0.0,-0.4883,2918265
68ad74918fa4330d3d2c1323,sit225/gyroscope,"{""gx"":0.0610,""gy"":-0.0610,""gz"":-0.4272,""t_device_ms"":2919265}",2025-08-26T08:47:13.989500+00:00,0.061,-0.061,-0.4272,2919265
68ad74928fa4330d3d2c1324,sit225/gyroscope,"{""gx"":0.4883,""gy"":0.1221,""gz"":-0.3662,""t_device_ms"":2920265}",2025-08-26T08:47:14.893323+00:00,0.4883,0.1221,-0.3662,2920265
68ad74948fa4330d3d2c1325,sit225/gyroscope,"{""gx"":0.1221,""gy"":-0.0610,""gz"":-0.4272,""t_device_ms"":2921265}",2025-08-26T08:47:16.071654+00:00,0.1221,-0.061,-0.4272,2921265
68ad74958fa4330d3d2c1326,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2922265}",2025-08-26T08:47:17.083925+00:00,0.3662,0.0,-0.4272,2922265
68ad74958fa4330d3d2c1327,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0000,""gz"":-0.3662,""t_device_ms"":2923265}",2025-08-26T08:47:17.888310+00:00,0.3662,0.0,-0.3662,2923265
68ad74968fa4330d3d2c1328,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2924265}",2025-08-26T08:47:18.891764+00:00,0.2441,0.0,-0.4272,2924265
68ad74978fa4330d3d2c1329,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.1221,""gz"":-0.4883,""t_device_ms"":2925265}",2025-08-26T08:47:19.929355+00:00,0.3662,0.1221,-0.4883,2925265
68ad74988fa4330d3d2c132a,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2926265}",2025-08-26T08:47:20.943837+00:00,0.1221,0.061,-0.4272,2926265
68ad74998fa4330d3d2c132b,sit225/gyroscope,"{""gx"":0.1221,""gy"":-0.0610,""gz"":-0.4883,""t_device_ms"":2927265}",2025-08-26T08:47:21.975075+00:00,0.1221,-0.061,-0.4883,2927265
68ad749a8fa4330d3d2c132c,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2928265}",2025-08-26T08:47:22.978105+00:00,0.3052,0.061,-0.4272,2928265
68ad749c8fa4330d3d2c132d,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":2929265}",2025-08-26T08:47:24.009812+00:00,0.3052,0.061,-0.3662,2929265
68ad749d8fa4330d3d2c132e,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":2930265}",2025-08-26T08:47:25.037285+00:00,0.1221,0.061,-0.5493,2930265
68ad749d8fa4330d3d2c132f,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2931265}",2025-08-26T08:47:25.868880+00:00,0.0,0.0,-0.4272,2931265
68ad749e8fa4330d3d2c1330,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.3662,""t_device_ms"":2932265}",2025-08-26T08:47:26.950988+00:00,0.2441,0.0,-0.3662,2932265
68ad749f8fa4330d3d2c1331,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2933265}",2025-08-26T08:47:27.896873+00:00,0.0,0.0,-0.4883,2933265
68ad74a08fa4330d3d2c1332,sit225/gyroscope,"{""gx"":-0.2441,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2934265}",2025-08-26T08:47:28.941454+00:00,-0.2441,0.0,-0.4272,2934265
68ad74a18fa4330d3d2c1333,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2935265}",2025-08-26T08:47:29.980261+00:00,0.2441,0.061,-0.4272,2935265
68ad74a38fa4330d3d2c1334,sit225/gyroscope,"{""gx"":0.4883,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":2936265}",2025-08-26T08:47:31.036305+00:00,0.4883,0.061,-0.3662,2936265
68ad74a48fa4330d3d2c1335,sit225/gyroscope,"{""gx"":0.1221,""gy"":-0.0610,""gz"":-0.4883,""t_device_ms"":2937265}",2025-08-26T08:47:32.040170+00:00,0.1221,-0.061,-0.4883,2937265
68ad74a58fa4330d3d2c1336,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.1221,""gz"":-0.4883,""t_device_ms"":2938265}",2025-08-26T08:47:33.310700+00:00,0.1831,0.1221,-0.4883,2938265
68ad74a58fa4330d3d2c1337,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":2939265}",2025-08-26T08:47:33.856485+00:00,0.0,0.061,-0.5493,2939265
68ad74a68fa4330d3d2c1338,sit225/gyroscope,"{""gx"":0.0610,""gy"":-0.0610,""gz"":-0.5493,""t_device_ms"":2940265}",2025-08-26T08:47:34.653687+00:00,0.061,-0.061,-0.5493,2940265
68ad74a78fa4330d3d2c1339,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2941265}",2025-08-26T08:47:35.937959+00:00,0.1221,0.0,-0.4272,2941265
68ad74a88fa4330d3d2c133a,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.1221,""gz"":-0.4272,""t_device_ms"":2942265}",2025-08-26T08:47:36.899097+00:00,0.3052,0.1221,-0.4272,2942265
68ad74a98fa4330d3d2c133b,sit225/gyroscope,"{""gx"":0.4272,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2943265}",2025-08-26T08:47:37.929291+00:00,0.4272,0.0,-0.4883,2943265
68ad74ab8fa4330d3d2c133c,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2944265}",2025-08-26T08:47:39.067093+00:00,0.1221,0.061,-0.4272,2944265
68ad74ab8fa4330d3d2c133d,sit225/gyroscope,"{""gx"":0.4272,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2945265}",2025-08-26T08:47:39.581038+00:00,0.4272,0.061,-0.4272,2945265
68ad74ad8fa4330d3d2c133e,sit225/gyroscope,"{""gx"":0.0610,""gy"":-0.0610,""gz"":-0.4883,""t_device_ms"":2946265}",2025-08-26T08:47:41.044171+00:00,0.061,-0.061,-0.4883,2946265
68ad74ae8fa4330d3d2c133f,sit225/gyroscope,"{""gx"":0.0610,""gy"":-0.0610,""gz"":-0.4883,""t_device_ms"":2947265}",2025-08-26T08:47:42.033484+00:00,0.061,-0.061,-0.4883,2947265
68ad74ae8fa4330d3d2c1340,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2948265}",2025-08-26T08:47:42.916462+00:00,0.061,0.0,-0.4883,2948265
68ad74af8fa4330d3d2c1341,sit225/gyroscope,"{""gx"":0.1221,""gy"":-0.0610,""gz"":-0.4883,""t_device_ms"":2949265}",2025-08-26T08:47:43.863711+00:00,0.1221,-0.061,-0.4883,2949265
68ad74b08fa4330d3d2c1342,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2950265}",2025-08-26T08:47:44.898619+00:00,0.1831,0.0,-0.4272,2950265
68ad74b18fa4330d3d2c1343,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2951265}",2025-08-26T08:47:45.912569+00:00,0.2441,0.0,-0.4272,2951265
68ad74b28fa4330d3d2c1344,sit225/gyroscope,"{""gx"":0.1221,""gy"":-0.0610,""gz"":-0.4883,""t_device_ms"":2952265}",2025-08-26T08:47:46.961216+00:00,0.1221,-0.061,-0.4883,2952265
68ad74b38fa4330d3d2c1345,sit225/gyroscope,"{""gx"":0.2441,""gy"":-0.0610,""gz"":-0.4272,""t_device_ms"":2953265}",2025-08-26T08:47:47.964901+00:00,0.2441,-0.061,-0.4272,2953265
68ad74b48fa4330d3d2c1346,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.1221,""gz"":-0.3662,""t_device_ms"":2954265}",2025-08-26T08:47:48.988048+00:00,0.1831,0.1221,-0.3662,2954265
68ad74b68fa4330d3d2c1347,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2955265}",2025-08-26T08:47:50.016156+00:00,0.061,0.0,-0.4883,2955265
68ad74b78fa4330d3d2c1348,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2956265}",2025-08-26T08:47:51.055513+00:00,0.2441,0.0,-0.4272,2956265
68ad74b78fa4330d3d2c1349,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2957265}",2025-08-26T08:47:51.852255+00:00,0.061,0.061,-0.4272,2957265
68ad74b88fa4330d3d2c134a,sit225/gyroscope,"{""gx"":-0.1221,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2958265}",2025-08-26T08:47:52.927123+00:00,-0.1221,0.0,-0.4272,2958265
68ad74b98fa4330d3d2c134b,sit225/gyroscope,"{""gx"":0.1831,""gy"":-0.0610,""gz"":-0.3662,""t_device_ms"":2959265}",2025-08-26T08:47:53.941798+00:00,0.1831,-0.061,-0.3662,2959265
68ad74ba8fa4330d3d2c134c,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2960265}",2025-08-26T08:47:54.926870+00:00,0.061,0.0,-0.4272,2960265
68ad74bb8fa4330d3d2c134d,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2961265}",2025-08-26T08:47:55.987954+00:00,0.1221,0.0,-0.4883,2961265
68ad74bc8fa4330d3d2c134e,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2962265}",2025-08-26T08:47:56.970631+00:00,0.1831,0.061,-0.4272,2962265
68ad74be8fa4330d3d2c134f,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2963265}",2025-08-26T08:47:58.000904+00:00,0.2441,0.061,-0.4272,2963265
68ad74bf8fa4330d3d2c1350,sit225/gyroscope,"{""gx"":0.5493,""gy"":0.1831,""gz"":-0.4883,""t_device_ms"":2964265}",2025-08-26T08:47:59.035457+00:00,0.5493,0.1831,-0.4883,2964265
68ad74bf8fa4330d3d2c1351,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":2965265}",2025-08-26T08:47:59.963087+00:00,0.3662,0.061,-0.3662,2965265
68ad74c08fa4330d3d2c1352,sit225/gyroscope,"{""gx"":-0.0610,""gy"":-0.0610,""gz"":-0.4272,""t_device_ms"":2966265}",2025-08-26T08:48:00.875298+00:00,-0.061,-0.061,-0.4272,2966265
68ad74c18fa4330d3d2c1353,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2967265}",2025-08-26T08:48:01.989745+00:00,0.061,0.0,-0.4272,2967265
68ad74c28fa4330d3d2c1354,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2968265}",2025-08-26T08:48:02.925140+00:00,0.2441,0.0,-0.4883,2968265
68ad74c48fa4330d3d2c1355,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0000,""gz"":-0.3662,""t_device_ms"":2969265}",2025-08-26T08:48:04.115090+00:00,0.0,0.0,-0.3662,2969265
68ad74c58fa4330d3d2c1356,sit225/gyroscope,"{""gx"":0.4272,""gy"":0.1221,""gz"":-0.4883,""t_device_ms"":2970265}",2025-08-26T08:48:05.598459+00:00,0.4272,0.1221,-0.4883,2970265
68ad74c68fa4330d3d2c1357,sit225/gyroscope,"{""gx"":0.4272,""gy"":0.1831,""gz"":-0.4272,""t_device_ms"":2971265}",2025-08-26T08:48:06.529763+00:00,0.4272,0.1831,-0.4272,2971265
68ad74c78fa4330d3d2c1358,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2972265}",2025-08-26T08:48:07.540617+00:00,0.2441,0.061,-0.4883,2972265
68ad74c78fa4330d3d2c1359,sit225/gyroscope,"{""gx"":0.0610,""gy"":-0.0610,""gz"":-0.4272,""t_device_ms"":2973265}",2025-08-26T08:48:07.751307+00:00,0.061,-0.061,-0.4272,2973265
68ad74c88fa4330d3d2c135a,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2974265}",2025-08-26T08:48:08.912588+00:00,0.0,0.061,-0.4272,2974265
68ad74c98fa4330d3d2c135b,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.3662,""t_device_ms"":2975265}",2025-08-26T08:48:09.930756+00:00,0.3662,0.061,-0.3662,2975265
68ad74ca8fa4330d3d2c135c,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2976265}",2025-08-26T08:48:10.929951+00:00,0.2441,0.0,-0.4272,2976265
68ad74cb8fa4330d3d2c135d,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2977265}",2025-08-26T08:48:11.929238+00:00,0.061,0.061,-0.4883,2977265
