Timestamp,X,Y,Z
20250804-235844,0.183,0.0,-0.488
20250804-235845,0.183,0.0,-0.488
20250804-235846,0.183,0.061,-0.427
20250804-235847,0.183,0.0,-0.488
20250804-235848,0.183,0.0,-0.488
20250804-235849,0.183,0.0,-0.488
20250804-235850,0.122,0.0,-0.427
20250804-235851,0.183,0.0,-0.488
20250804-235852,-0.549,0.122,-0.549
20250804-235853,0.122,0.0,-0.427
20250804-235854,0.488,0.0,-0.427
20250804-235855,0.061,0.061,-0.488
20250804-235856,0.183,0.0,-0.427
20250804-235857,0.244,0.0,-0.488
20250804-235858,0.244,0.0,-0.427
20250804-235859,0.122,0.061,-0.488
20250804-235900,-0.122,0.061,-0.488
20250804-235901,0.183,0.0,-0.488
20250804-235902,0.122,0.0,-0.427
20250804-235903,0.183,0.061,-0.427
20250804-235904,0.244,0.0,-0.488
20250804-235905,0.183,0.0,-0.427
20250804-235906,0.183,0.0,-0.488
20250804-235907,0.183,0.0,-0.488
20250804-235908,0.244,0.0,-0.427
20250804-235909,0.183,0.0,-0.488
20250804-235910,0.244,0.0,-0.427
20250804-235911,0.244,0.061,-0.427
20250804-235912,0.122,0.0,-0.488
20250804-235913,0.183,0.0,-0.427
20250804-235914,0.0,0.061,-0.488
20250804-235915,0.183,0.0,-0.488
20250804-235916,0.183,0.0,-0.488
20250804-235917,0.183,0.0,-0.488
20250804-235918,0.122,0.0,-0.427
20250804-235919,0.122,0.0,-0.488
20250804-235920,0.183,0.0,-0.488
20250804-235921,0.244,0.0,-0.488
20250804-235922,0.122,0.0,-0.427
20250804-235923,0.183,0.0,-0.488
20250804-235924,0.183,0.0,-0.488
20250804-235925,0.122,0.0,-0.427
20250804-235926,0.305,0.0,-0.427
20250804-235927,0.244,0.061,-0.427
20250804-235928,0.183,0.0,-0.488
20250804-235929,0.183,0.0,-0.488
20250804-235930,0.183,0.0,-0.488
20250804-235931,0.183,0.0,-0.488
20250804-235932,0.183,0.061,-0.488
20250804-235933,0.183,0.0,-0.427
20250804-235934,0.183,0.061,-0.488
20250804-235935,0.183,0.0,-0.427
20250804-235936,0.244,0.0,-0.427
20250804-235937,0.183,0.0,-0.488
20250804-235938,0.305,0.0,-0.488
20250804-235939,0.183,0.0,-0.488
20250804-235940,0.183,0.0,-0.488
20250804-235941,0.183,0.061,-0.427
20250804-235942,0.244,0.0,-0.488
20250804-235943,0.244,0.061,-0.427
20250804-235944,0.183,0.0,-0.488
20250804-235945,0.183,0.0,-0.427
20250804-235946,0.183,-0.061,-0.488
20250804-235947,0.0,0.0,-0.427
20250804-235948,0.244,0.0,-0.427
20250804-235949,0.183,0.0,-0.427
20250804-235950,0.122,0.0,-0.488
20250804-235951,0.122,0.0,-0.427
20250804-235952,0.183,0.0,-0.427
20250804-235953,0.183,0.0,-0.488
20250804-235954,0.183,0.0,-0.427
20250804-235955,0.183,0.0,-0.488
20250804-235956,0.183,0.0,-0.427
20250804-235957,0.183,0.0,-0.488
20250804-235958,0.122,0.0,-0.427
20250804-235959,0.183,0.0,-0.488
20250805-000000,0.244,0.0,-0.488
20250805-000001,0.183,0.0,-0.488
20250805-000002,0.244,0.0,-0.488
20250805-000003,0.183,0.0,-0.488
20250805-000004,0.305,0.0,-0.427
20250805-000005,0.122,0.0,-0.488
20250805-000006,0.244,0.0,-0.488
20250805-000007,0.183,0.0,-0.488
20250805-000008,-0.977,0.122,-0.366
20250805-000009,0.061,0.0,-0.488
20250805-000010,0.183,0.0,-0.427
20250805-000011,0.244,0.0,-0.488
20250805-000012,0.183,0.0,-0.427
20250805-000013,0.305,-0.061,-0.488
20250805-000014,-0.305,0.061,-0.427
20250805-000015,0.244,0.0,-0.427
20250805-000016,0.122,0.0,-0.488
20250805-000017,0.305,-0.061,-0.427
20250805-000018,0.977,0.427,-0.671
20250805-000019,0.061,0.0,-0.427
20250805-000020,0.366,0.0,-0.427
20250805-000021,-0.061,0.061,-0.549
20250805-000022,0.183,0.061,-0.488
20250805-000023,0.122,0.061,-0.488
20250805-000024,0.244,0.0,-0.488
20250805-000025,0.183,0.0,-0.488
20250805-000026,0.183,0.0,-0.488
20250805-000027,0.305,0.0,-0.488
20250805-000028,0.122,0.366,-0.793
20250805-000029,0.244,-0.061,-0.427
20250805-000030,0.183,0.0,-0.488
20250805-000031,0.305,0.0,-0.488
20250805-000032,0.488,0.0,-0.427
20250805-000033,0.366,0.0,-0.427
20250805-000034,0.061,0.061,-0.427
20250805-000035,0.122,0.0,-0.488
20250805-000036,0.183,0.0,-0.488
20250805-000037,0.305,0.0,-0.488
20250805-000038,0.305,0.0,-0.427
20250805-000039,0.305,0.0,-0.427
20250805-000040,-6.409,-0.793,-1.16
20250805-000041,0.061,0.061,-0.488
20250805-000042,0.854,0.0,-0.427
20250805-000043,0.0,0.061,-0.488
20250805-000044,0.0,0.0,-0.427
20250805-000045,0.305,0.0,-0.488
20250805-000046,0.61,0.0,-0.488
20250805-000047,0.244,0.0,-0.427
20250805-000048,0.061,0.0,-0.488
20250805-000049,0.244,0.061,-0.488
20250805-000050,0.244,0.0,-0.427
20250805-000051,0.061,0.0,-0.488
20250805-000052,0.183,0.0,-0.427
20250805-000053,0.061,0.0,-0.427
20250805-000054,0.305,0.061,-0.427
20250805-000055,0.122,0.0,-0.427
20250805-000056,0.183,0.0,-0.488
20250805-000057,0.305,0.0,-0.427
20250805-000058,0.244,0.0,-0.427
20250805-000059,0.061,0.0,-0.427
20250805-000100,0.244,0.0,-0.427
20250805-000101,0.305,-0.061,-0.427
20250805-000102,0.305,0.0,-0.427
20250805-000103,-4.944,0.977,-0.854
20250805-000104,0.488,-0.122,-0.793
20250805-000105,0.793,0.061,-0.366
20250805-000106,-8.667,0.305,-1.77
20250805-000107,0.366,-0.244,-0.427
20250805-000108,0.061,0.061,-0.488
20250805-000109,-0.061,0.061,-0.488
20250805-000110,-2.686,-0.244,-0.793
20250805-000111,-0.732,-0.122,-0.488
20250805-000112,0.732,0.0,-0.366
20250805-000113,-0.61,0.061,-0.549
20250805-000114,0.244,0.0,-0.488
20250805-000115,-0.488,0.0,-0.549
20250805-000116,0.366,0.0,-0.427
20250805-000117,0.183,0.0,-0.427
20250805-000118,0.427,0.122,-0.549
20250805-000119,0.244,0.0,-0.488
20250805-000120,0.244,0.0,-0.427
20250805-000121,0.122,0.061,-0.488
20250805-000122,0.244,0.0,-0.488
20250805-000123,0.305,0.061,-0.488
20250805-000124,0.427,-0.061,-0.427
20250805-000125,0.305,0.0,-0.488
20250805-000126,0.0,0.0,-0.488
20250805-000127,0.183,0.0,-0.488
20250805-000128,0.244,0.0,-0.488
20250805-000129,0.427,0.061,-0.427
20250805-000130,-0.549,0.305,-0.549
20250805-000131,1.709,0.305,-0.244
20250805-000132,1.099,-0.122,-0.366
20250805-000133,4.333,-1.953,0.488
20250805-000134,0.061,0.0,-0.488
20250805-000135,1.404,0.427,-0.305
20250805-000136,0.0,0.061,-0.549
20250805-000137,0.244,0.0,-0.488
20250805-000138,0.244,-0.061,-0.427
20250805-000139,0.183,0.0,-0.488
20250805-000140,0.366,0.061,-0.427
20250805-000142,0.122,0.061,-0.549
20250805-000143,0.122,-0.061,-0.549
20250805-000145,0.122,0.0,-0.427
20250805-000146,0.122,0.0,-0.488
20250805-000147,0.366,0.0,-0.427
20250805-000148,-0.549,0.061,-0.61
20250805-000149,-1.16,-0.061,-0.61
20250805-000150,0.122,0.061,-0.61
20250805-000151,0.427,-0.061,-0.488
20250805-000152,0.427,-0.061,-0.427
20250805-000153,0.488,0.0,-0.427
20250805-000154,0.061,0.0,-0.427
20250805-000155,0.183,0.0,-0.427
20250805-000156,-4.15,-0.183,-1.343
20250805-000157,0.0,0.061,-0.488
20250805-000158,0.061,0.0,-0.488
20250805-000159,0.183,0.0,-0.488
20250805-000200,0.427,0.0,-0.427
20250805-000201,0.122,0.061,-0.427
20250805-000202,0.122,0.061,-0.488
20250805-000203,0.366,0.0,-0.488
20250805-000204,0.122,0.0,-0.488
20250805-000205,0.732,-0.061,-0.427
20250805-000206,3.54,2.014,-0.122
20250805-000207,0.732,0.122,-0.366
20250805-000208,-0.977,-0.183,-1.038
20250805-000209,0.122,0.061,-0.427
20250805-000210,0.366,0.0,-0.427
20250805-000211,-0.183,0.183,-0.488
20250805-000212,-0.061,0.244,-0.488
20250805-000213,-0.61,0.0,-0.488
20250805-000214,0.305,0.0,-0.488
20250805-000215,0.244,0.0,-0.488
20250805-000216,0.122,0.0,-0.488
20250805-000217,0.122,0.0,-0.488
20250805-000218,0.366,0.0,-0.427
20250805-000219,0.122,0.0,-0.549
20250805-000220,0.122,0.0,-0.427
20250805-000221,0.183,0.0,-0.488
20250805-000222,0.366,0.061,-0.427
20250805-000223,0.0,0.061,-0.488
20250805-000224,0.183,0.0,-0.488
20250805-000225,0.549,-0.061,-0.488
20250805-000226,-0.244,0.061,-0.427
20250805-000227,0.061,0.061,-0.488
20250805-000228,0.0,-0.122,-0.427
20250805-000229,0.061,0.0,-0.488
20250805-000230,0.366,-0.061,-0.427
20250805-000231,2.38,-0.061,-0.122
20250805-000232,0.122,0.0,-0.488
20250805-000233,0.183,0.0,-0.427
20250805-000234,0.366,0.0,-0.427
20250805-000235,0.183,0.061,-0.488
20250805-000236,0.0,0.061,-0.488
20250805-000237,0.305,0.0,-0.488
20250805-000238,0.244,0.0,-0.427
20250805-000239,0.0,0.061,-0.488
20250805-000240,0.122,0.0,-0.488
20250805-000241,0.366,0.0,-0.427
20250805-000242,0.244,0.0,-0.488
20250805-000243,0.183,0.0,-0.488
20250805-000244,0.183,0.061,-0.488
20250805-000245,0.122,0.0,-0.488
20250805-000246,0.122,0.0,-0.488
20250805-000247,0.305,0.0,-0.488
20250805-000248,0.671,0.0,-0.427
20250805-000249,0.183,0.0,-0.488
20250805-000250,0.0,0.061,-0.488
20250805-000251,0.061,0.0,-0.549
20250805-000252,0.183,0.0,-0.427
20250805-000253,0.427,0.061,-0.427
20250805-000254,3.601,1.343,0.122
20250805-000255,0.305,0.0,-0.427
20250805-000256,0.122,0.061,-0.488
20250805-000257,0.122,0.0,-0.488
20250805-000258,0.305,0.061,-0.366
20250805-000259,2.686,-0.427,-0.366
20250805-000300,0.305,0.0,-0.427
20250805-000301,0.183,0.061,-0.427
20250805-000302,0.061,0.0,-0.488
20250805-000303,0.122,0.0,-0.488
20250805-000304,0.122,0.0,-0.488
20250805-000305,0.122,0.061,-0.488
20250805-000306,0.061,0.0,-0.488
20250805-000307,0.061,0.061,-0.488
20250805-000308,0.061,0.0,-0.488
20250805-000309,0.305,0.0,-0.488
20250805-000310,0.305,0.0,-0.427
20250805-000311,0.122,0.0,-0.488
20250805-000312,0.183,0.0,-0.488
20250805-000313,0.061,0.0,-0.488
20250805-000314,0.305,0.0,-0.488
20250805-000315,0.305,0.0,-0.488
20250805-000316,0.122,0.0,-0.488
20250805-000317,0.122,0.0,-0.488
20250805-000318,0.305,0.0,-0.427
20250805-000319,0.671,-0.061,-0.427
20250805-000320,0.0,0.061,-0.488
20250805-000321,0.122,0.061,-0.488
20250805-000322,0.305,0.0,-0.488
20250805-000323,0.061,0.0,-0.488
20250805-000324,0.305,0.0,-0.488
20250805-000325,0.244,0.0,-0.427
20250805-000326,0.0,0.0,-0.427
20250805-000327,0.305,0.0,-0.427
20250805-000328,0.305,0.0,-0.488
20250805-000329,0.122,0.0,-0.488
20250805-000330,0.061,0.0,-0.488
20250805-000331,0.305,0.0,-0.427
20250805-000332,0.183,0.0,-0.488
20250805-000333,0.061,0.0,-0.488
20250805-000334,0.305,0.061,-0.427
20250805-000335,0.183,0.0,-0.488
20250805-000336,0.0,0.0,-0.488
20250805-000337,0.244,0.0,-0.427
20250805-000338,0.244,0.0,-0.427
20250805-000339,0.061,0.061,-0.488
20250805-000340,0.122,0.0,-0.488
20250805-000341,0.061,0.061,-0.488
20250805-000342,0.305,0.0,-0.488
20250805-000343,0.305,0.0,-0.427
20250805-000344,0.244,0.0,-0.427
20250805-000345,0.305,0.0,-0.488
20250805-000346,0.183,0.061,-0.427
20250805-000347,0.305,0.0,-0.427
20250805-000348,0.0,0.0,-0.488
20250805-000349,0.366,-0.061,-0.427
20250805-000350,0.183,0.0,-0.488
20250805-000351,0.122,0.0,-0.427
20250805-000352,0.061,0.0,-0.488
20250805-000353,0.183,0.0,-0.488
20250805-000354,0.305,0.0,-0.488
20250805-000355,0.305,0.0,-0.427
20250805-000356,0.122,0.0,-0.488
20250805-000357,0.061,0.061,-0.488
20250805-000358,0.244,0.0,-0.427
20250805-000359,0.305,0.0,-0.427
20250805-000400,0.183,0.0,-0.427
20250805-000401,0.183,0.0,-0.427
20250805-000402,0.061,-0.061,-0.488
20250805-000403,0.061,0.061,-0.488
20250805-000404,0.305,0.0,-0.488
20250805-000405,0.244,0.061,-0.488
20250805-000406,0.0,0.0,-0.488
20250805-000407,0.244,0.0,-0.488
20250805-000408,0.305,0.0,-0.427
20250805-000409,-0.793,0.0,-0.549
20250805-000410,0.305,0.0,-0.427
20250805-000411,0.366,0.0,-0.427
20250805-000412,0.122,0.061,-0.427
20250805-000413,0.122,0.0,-0.427
20250805-000414,0.305,0.0,-0.427
20250805-000415,0.305,0.0,-0.488
20250805-000416,0.183,0.0,-0.488
20250805-000417,0.061,0.061,-0.488
20250805-000418,0.0,0.0,-0.488
20250805-000419,0.122,0.061,-0.427
20250805-000420,0.061,0.061,-0.488
20250805-000421,0.061,0.0,-0.427
20250805-000422,0.244,0.0,-0.488
20250805-000423,0.183,0.0,-0.488
20250805-000424,0.183,0.0,-0.427
20250805-000425,0.305,0.0,-0.488
20250805-000426,-1.16,-0.366,-0.671
20250805-000427,0.244,0.0,-0.427
20250805-000428,0.305,-0.061,-0.427
20250805-000429,0.122,0.0,-0.427
20250805-000430,0.0,0.0,-0.488
20250805-000431,0.122,0.0,-0.427
20250805-000432,0.305,0.0,-0.488
20250805-000433,-0.061,0.0,-0.549
20250805-000434,0.244,-0.061,-0.488
20250805-000435,0.366,0.0,-0.427
20250805-000436,0.183,0.0,-0.488
20250805-000437,0.122,0.0,-0.427
20250805-000438,0.122,0.0,-0.488
20250805-000439,0.366,0.0,-0.488
20250805-000440,0.244,0.0,-0.488
20250805-000441,0.0,0.0,-0.488
20250805-000442,0.061,0.0,-0.488
20250805-000443,0.183,0.0,-0.488
20250805-000444,-0.183,0.061,-0.488
20250805-000445,0.366,0.0,-0.427
20250805-000446,0.183,0.0,-0.427
20250805-000447,0.061,0.0,-0.427
20250805-000448,0.061,0.061,-0.488
20250805-000449,0.061,0.0,-0.427
20250805-000450,0.305,0.0,-0.488
20250805-000451,0.183,0.061,-0.488
20250805-000452,0.183,0.0,-0.427
20250805-000453,0.183,0.0,-0.427
20250805-000454,-0.061,0.0,-0.488
20250805-000455,0.183,0.0,-0.488
20250805-000456,0.366,0.0,-0.488
20250805-000457,0.244,0.0,-0.427
20250805-000458,0.061,0.0,-0.488
20250805-000459,0.183,0.0,-0.488
20250805-000500,0.366,0.0,-0.488
20250805-000501,0.183,0.0,-0.488
20250805-000502,0.061,0.061,-0.488
20250805-000503,0.183,0.0,-0.427
20250805-000504,0.427,0.0,-0.427
20250805-000505,0.305,0.061,-0.427
20250805-000506,0.061,0.061,-0.488
20250805-000507,0.0,0.0,-0.488
20250805-000508,0.244,0.0,-0.488
20250805-000509,0.244,0.0,-0.427
20250805-000510,0.305,0.0,-0.488
20250805-000511,1.16,0.0,-0.549
20250805-000512,0.061,0.061,-0.488
20250805-000513,0.366,-0.061,-0.549
20250805-000514,0.366,0.0,-0.488
20250805-000515,0.0,0.0,-0.488
20250805-000516,0.732,-0.061,-0.488
20250805-000517,0.244,0.0,-0.549
20250805-000518,0.0,0.061,-0.488
20250805-000519,-0.427,0.244,-0.671
20250805-000520,0.244,0.0,-0.427
20250805-000521,0.244,0.0,-0.488
20250805-000522,0.183,0.061,-0.488
20250805-000523,0.122,0.0,-0.549
20250805-000524,0.061,0.0,-0.427
20250805-000525,0.122,0.0,-0.488
20250805-000526,0.122,0.0,-0.427
20250805-000527,0.305,-0.183,-0.366
20250805-000528,-0.305,0.0,-0.549
20250805-000529,0.061,0.0,-0.488
20250805-000530,0.122,0.0,-0.488
20250805-000531,1.038,-0.183,-0.488
20250805-000532,0.366,0.0,-0.488
20250805-000533,0.122,0.0,-0.427
20250805-000534,0.305,0.061,-0.427
20250805-000535,0.061,0.061,-0.488
20250805-000536,0.122,0.0,-0.488
20250805-000537,0.366,0.0,-0.427
20250805-000538,0.061,0.0,-0.549
20250805-000539,0.183,0.0,-0.488
20250805-000540,0.366,0.0,-0.427
20250805-000541,0.122,0.0,-0.488
20250805-000542,0.061,0.061,-0.488
20250805-000543,0.305,0.0,-0.488
20250805-000544,0.122,0.0,-0.488
20250805-000545,-0.061,0.061,-0.427
20250805-000546,0.244,0.0,-0.427
20250805-000547,0.427,-0.061,-0.427
20250805-000548,0.183,0.0,-0.488
20250805-000549,0.061,0.0,-0.488
20250805-000550,0.122,0.0,-0.488
20250805-000551,0.366,0.0,-0.488
20250805-000552,0.183,0.0,-0.427
20250805-000553,0.122,0.0,-0.488
20250805-000554,0.244,0.0,-0.427
20250805-000555,0.122,0.183,-0.427
20250805-000556,0.122,0.061,-0.488
20250805-000557,0.366,0.0,-0.488
20250805-000558,0.244,0.0,-0.488
20250805-000559,0.122,0.061,-0.488
20250805-000600,0.061,0.0,-0.427
20250805-000601,0.183,-0.488,0.061
20250805-000602,0.305,0.0,-0.488
20250805-000603,-0.366,0.183,-0.488
20250805-000604,0.244,0.0,-0.61
20250805-000605,0.244,0.0,-0.488
20250805-000606,0.244,0.0,-0.427
20250805-000607,0.244,0.0,-0.427
20250805-000608,0.0,0.061,-0.488
20250805-000609,0.183,0.0,-0.488
20250805-000610,0.366,0.0,-0.427
20250805-000611,0.122,0.0,-0.488
20250805-000612,0.061,0.0,-0.427
20250805-000613,0.244,0.0,-0.488
20250805-000614,0.305,0.0,-0.488
20250805-000615,0.061,0.061,-0.488
20250805-000616,0.0,0.061,-0.488
20250805-000617,0.305,0.0,-0.488
20250805-000618,0.244,0.0,-0.427
20250805-000619,0.183,0.0,-0.488
20250805-000620,0.0,0.061,-0.488
20250805-000621,0.122,0.0,-0.427
20250805-000622,0.244,0.0,-0.488
20250805-000623,0.366,0.0,-0.427
20250805-000624,0.366,0.0,-0.488
20250805-000625,0.0,0.061,-0.488
20250805-000626,0.061,0.061,-0.488
20250805-000627,0.305,0.0,-0.488
20250805-000628,0.244,0.0,-0.427
20250805-000629,0.305,0.0,-0.488
20250805-000630,0.305,0.0,-0.427
20250805-000631,0.427,0.0,-0.427
20250805-000632,0.366,0.0,-0.61
20250805-000633,-1.038,0.061,-0.488
20250805-000634,0.671,0.061,-0.61
20250805-000635,-0.427,0.793,-0.671
20250805-000636,-1.648,0.488,-0.732
20250805-000637,-0.732,0.122,-0.671
20250805-000638,-0.549,0.122,-0.549
20250805-000639,3.174,0.488,0.122
20250805-000640,0.305,0.061,-0.488
20250805-000641,-0.183,0.061,-0.427
20250805-000642,0.366,-0.061,-0.488
20250805-000643,0.427,0.0,-0.427
20250805-000644,0.305,0.0,-0.488
20250805-000645,0.122,0.0,-0.488
20250805-000646,0.061,0.061,-0.427
20250805-000647,0.244,0.061,-0.488
20250805-000648,0.0,0.0,-0.488
20250805-000649,0.183,0.0,-0.488
20250805-000650,0.366,0.0,-0.488
20250805-000651,0.061,0.0,-0.549
20250805-000652,0.305,0.0,-0.488
20250805-000653,0.305,0.0,-0.488
20250805-000654,0.061,0.0,-0.488
20250805-000655,0.305,0.0,-0.427
20250805-000656,0.244,0.0,-0.427
20250805-000657,0.122,0.0,-0.488
20250805-000658,0.366,-0.061,-0.488
20250805-000659,0.061,0.0,-0.488
20250805-000700,0.183,0.061,-0.488
20250805-000701,0.305,0.0,-0.427
20250805-000702,0.061,0.0,-0.488
20250805-000703,0.305,0.0,-0.488
20250805-000704,0.183,0.061,-0.488
20250805-000705,0.122,0.0,-0.488
20250805-000706,0.427,0.0,-0.488
20250805-000707,-0.366,0.122,-0.366
20250805-000708,0.61,0.122,-0.427
20250805-000709,0.122,0.0,-0.488
20250805-000710,0.183,0.061,-0.488
20250805-000711,0.122,0.0,-0.488
20250805-000712,0.122,0.0,-0.488
20250805-000713,0.122,0.061,-0.427
20250805-000714,0.244,0.0,-0.488
20250805-000715,0.244,0.0,-0.488
20250805-000716,0.061,0.0,-0.549
20250805-000717,0.183,0.0,-0.427
20250805-000718,0.305,0.0,-0.427
20250805-000719,0.122,0.061,-0.488
20250805-000720,0.061,0.061,-0.427
20250805-000721,0.122,0.061,-0.488
20250805-000722,0.244,0.0,-0.427
20250805-000723,0.061,0.061,-0.549
20250805-000724,0.305,0.0,-0.488
20250805-000725,0.183,0.0,-0.488
20250805-000726,0.061,0.061,-0.427
20250805-000727,0.122,0.0,-0.488
20250805-000728,0.244,0.0,-0.488
20250805-000729,0.122,0.0,-0.427
20250805-000730,0.122,0.0,-0.488
20250805-000732,0.305,-0.061,-0.488
20250805-000733,0.122,0.0,-0.427
20250805-000735,0.122,0.0,-0.488
20250805-000736,0.244,0.0,-0.488
20250805-000738,0.061,0.0,-0.427
20250805-000739,0.183,0.0,-0.488
20250805-000740,0.244,0.0,-0.427
20250805-000741,0.244,0.0,-0.488
20250805-000742,0.122,0.0,-0.488
20250805-000743,0.305,0.0,-0.488
20250805-000744,0.244,0.0,-0.427
20250805-000745,0.122,0.0,-0.427
20250805-000746,0.793,0.0,-0.366
20250805-000747,0.183,0.0,-0.427
20250805-000748,0.061,0.0,-0.488
20250805-000749,0.793,0.0,-0.61
20250805-000750,0.122,0.0,-0.488
20250805-000751,0.183,0.061,-0.488
20250805-000752,0.183,0.0,-0.427
20250805-000753,0.305,0.0,-0.488
20250805-000754,0.244,0.0,-0.488
20250805-000755,0.183,0.0,-0.488
20250805-000756,0.366,0.0,-0.549
20250805-000757,0.244,0.0,-0.488
20250805-000758,0.183,0.0,-0.488
20250805-000759,0.061,0.0,-0.488
20250805-000800,0.122,0.0,-0.488
20250805-000801,-0.244,0.061,-0.427
20250805-000802,0.366,0.0,-0.488
20250805-000803,0.183,0.061,-0.549
20250805-000804,0.122,0.0,-0.427
20250805-000805,0.305,0.0,-0.488
20250805-000806,0.366,0.0,-0.488
20250805-000807,0.122,0.061,-0.549
20250805-000808,0.0,0.0,-0.488
20250805-000809,0.244,0.0,-0.488
20250805-000810,0.305,0.0,-0.427
20250805-000811,0.183,0.0,-0.488
20250805-000812,-0.916,-0.061,-0.366
20250805-000813,0.0,0.0,-0.244
20250805-000814,2.747,-0.122,0.366
20250805-000815,1.282,0.183,-0.427
20250805-000816,-0.244,-0.183,-0.793
20250805-000817,0.0,0.0,-0.488
20250805-000818,0.0,0.0,-0.549
20250805-000819,0.244,0.0,-0.427
20250805-000820,0.183,0.0,-0.488
20250805-000821,0.122,0.0,-0.488
20250805-000822,0.0,0.061,-0.488
20250805-000823,0.061,0.061,-0.427
20250805-000824,0.061,0.0,-0.427
20250805-000825,0.183,0.0,-0.427
20250805-000826,0.244,0.0,-0.488
20250805-000827,0.305,0.0,-0.427
20250805-000828,0.305,0.0,-0.488
20250805-000829,0.183,0.0,-0.488
20250805-000830,0.061,0.0,-0.488
20250805-000831,0.122,0.0,-0.488
20250805-000832,0.061,0.0,-0.427
20250805-000833,0.122,0.0,-0.488
20250805-000834,0.183,0.0,-0.488
20250805-000835,-0.122,-0.061,-0.366
20250805-000836,0.488,0.61,-0.427
